"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"66458476","2025-10-12T23:10:41.000","2025-10-13T01:30:30.000","NYPD","New York City Police Department","Illegal Parking","Double Parked Blocking Vehicle","Street/Sidewalk","11209","364 74 STREET","74 STREET","3 AVENUE","4 AVENUE","3 AVENUE","4 AVENUE","ADDRESS","BROOKLYN","74 STREET",,"Closed",,"The Police Department responded and upon arrival those responsible for the condition were gone.","2025-10-13T01:30:34.000","10 BROOKLYN","3059290034","BROOKLYN","977072","169442","ONLINE","Unspecified","BROOKLYN","Car",,,,,,,"40.63175279307321","-74.02586063969517","
,  
(40.63175279307321, -74.02586063969517)"
"66457219","2025-10-12T23:10:37.000","2025-10-13T00:49:23.000","NYPD","New York City Police Department","Illegal Parking","Commercial Overnight Parking","Street/Sidewalk","11214","2098 76 STREET","76 STREET","20 AVENUE","21 AVENUE","20 AVENUE","21 AVENUE","ADDRESS","BROOKLYN","76 STREET",,"Closed",,"The Police Department issued a summons in response to the complaint.","2025-10-13T00:49:28.000","11 BROOKLYN",,"BROOKLYN","986879","161189","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.60910254548847","-73.99053154724368","
,  
(40.60910254548847, -73.99053154724368)"
"66460784","2025-10-12T23:10:35.000","2025-10-12T23:47:35.000","NYPD","New York City Police Department","Illegal Parking","Commercial Overnight Parking","Street/Sidewalk","11411","223-72 FRANCIS LEWIS BOULEVARD","FRANCIS LEWIS BOULEVARD","223 STREET","224 STREET","223 STREET","224 STREET","ADDRESS","CAMBRIA HEIGHTS","FRANCIS LEWIS BOULEVARD",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2025-10-12T23:47:40.000","13 QUEENS",,"QUEENS","1056256","189885","MOBILE","Unspecified","QUEENS",,,,,,,,"40.68757433008135","-73.74036182809832","
,  
(40.68757433008135, -73.74036182809832)"
"66458161","2025-10-12T23:10:33.000",,"DHS","Department of Homeless Services","Encampment","N/A","Street/Sidewalk","10001","54 WEST   35 STREET","WEST   35 STREET","5 AVENUE","AVENUE OF THE AMERICAS","5 AVENUE","AVENUE OF THE AMERICAS","ADDRESS","NEW YORK","WEST   35 STREET",,"In Progress",,,,"05 MANHATTAN","1008360010","MANHATTAN","988145","212477","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.74987597923856","-73.98594235240202","
,  
(40.74987597923856, -73.98594235240202)"
"66456980","2025-10-12T23:10:33.000","2025-10-12T23:54:20.000","NYPD","New York City Police Department","Encampment","N/A","Street/Sidewalk","10001","54 WEST   35 STREET","WEST   35 STREET","5 AVENUE","AVENUE OF THE AMERICAS","5 AVENUE","AVENUE OF THE AMERICAS","ADDRESS","NEW YORK","WEST   35 STREET",,"Closed",,"The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.","2025-10-12T23:54:25.000","05 MANHATTAN","1008360010","MANHATTAN","988145","212477","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.74987597923856","-73.98594235240202","
,  
(40.74987597923856, -73.98594235240202)"
"66456144","2025-10-12T23:10:30.000",,"DSNY","Department of Sanitation","Graffiti","Graffiti","Comercial","10031","750 ST NICHOLAS AVENUE","ST NICHOLAS AVENUE",,,,,"ADDRESS","NEW YORK",,"N/A","Open","2025-11-11T23:10:30.000","The graffiti on this property has been scheduled to be removed by the City.","2025-10-12T23:10:30.000","09 MANHATTAN","1020530044","MANHATTAN","999880","240111","UNKNOWN","Unspecified","MANHATTAN",,,,,,,,"40.82571093194499","-73.94352465837505","
,  
(40.82571093194499, -73.94352465837505)"
"66454228","2025-10-12T23:10:27.000","2025-10-13T00:56:12.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:27.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66452553","2025-10-12T23:10:21.000","2025-10-12T23:18:36.000","NYPD","New York City Police Department","Illegal Parking","Double Parked Blocking Traffic","Street/Sidewalk","10463","216 WEST  238 STREET","WEST  238 STREET","PUTNAM AVENUE WEST","REVIEW PLACE","PUTNAM AVENUE WEST","REVIEW PLACE","ADDRESS","BRONX","WEST  238 STREET",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2025-10-12T23:18:39.000","08 BRONX","2032700054","BRONX","1012030","261635","MOBILE","Unspecified","BRONX","Car",,,,,,,"40.88475799146684","-73.8995343141952","
,  
(40.88475799146684, -73.8995343141952)"
"66453065","2025-10-12T23:10:19.000","2025-10-12T23:23:54.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11377","55-03 31 AVENUE","31 AVENUE","55 STREET","56 STREET","55 STREET","56 STREET","ADDRESS","WOODSIDE","31 AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-12T23:24:00.000","01 QUEENS","4011110001","QUEENS","1010216","215127","PHONE","Unspecified","QUEENS",,,,,,,,"40.75711228672069","-73.90627455704708","
,  
(40.75711228672069, -73.90627455704708)"
"66456577","2025-10-12T23:10:16.000","2025-10-13T00:55:36.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:55:38.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66461302","2025-10-12T23:10:05.000","2025-10-12T23:31:44.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11205","873 BEDFORD AVENUE","BEDFORD AVENUE","MYRTLE AVENUE","WILLOUGHBY AVENUE","MYRTLE AVENUE","WILLOUGHBY AVENUE","ADDRESS","BROOKLYN","BEDFORD AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-12T23:31:50.000","03 BROOKLYN","3017500011","BROOKLYN","996451","192099","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.6939357419403","-73.95600167935102","
,  
(40.6939357419403, -73.95600167935102)"
"66454606","2025-10-12T23:09:52.000",,"NYPD","New York City Police Department","Illegal Parking","Commercial Overnight Parking","Street/Sidewalk","10465","342 CALHOUN AVENUE","CALHOUN AVENUE","MILES AVENUE","SAMPSON AVENUE","MILES AVENUE","SAMPSON AVENUE","ADDRESS","BRONX","CALHOUN AVENUE",,"In Progress",,,,"10 BRONX","2055770131","BRONX","1034254","237716","ONLINE","Unspecified","BRONX",,,,,,,,"40.81900963557743","-73.81934034457628","
,  
(40.81900963557743, -73.81934034457628)"
"66458947","2025-10-12T23:09:42.000","2025-10-12T23:23:40.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11103","30 AVENUE","30 AVENUE","30 AVENUE","49 STREET","30 AVENUE","49 STREET","INTERSECTION",,,,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-12T23:23:45.000","01 QUEENS",,"QUEENS","1009794","216367","PHONE","Unspecified","QUEENS",,,,,,,,"40.76051699685633","-73.90779307249242","
,  
(40.76051699685633, -73.90779307249242)"
"66461628","2025-10-12T23:09:27.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11211","183 AINSLIE STREET","AINSLIE STREET","LEONARD STREET","MANHATTAN AVENUE","LEONARD STREET","MANHATTAN AVENUE","ADDRESS","BROOKLYN","AINSLIE STREET",,"In Progress",,,,"01 BROOKLYN","3027690033","BROOKLYN","998991","198988","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.7128405591153","-73.94682704623071","
,  
(40.7128405591153, -73.94682704623071)"
"66457756","2025-10-12T23:09:19.000","2025-10-12T23:32:14.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11205","888 BEDFORD AVENUE","BEDFORD AVENUE","MYRTLE AVENUE","WILLOUGHBY AVENUE","MYRTLE AVENUE","WILLOUGHBY AVENUE","ADDRESS","BROOKLYN","BEDFORD AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-12T23:32:20.000","03 BROOKLYN","3019140028","BROOKLYN","996428","192207","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.69423220856882","-73.95608442494165","
,  
(40.69423220856882, -73.95608442494165)"
"66456609","2025-10-12T23:09:09.000","2025-10-12T23:13:23.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11377","56-07 31 AVENUE","31 AVENUE","56 STREET","57 STREET","56 STREET","57 STREET","ADDRESS","WOODSIDE","31 AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-12T23:13:26.000","01 QUEENS","4011110001","QUEENS","1010437","215158","MOBILE","Unspecified","QUEENS",,,,,,,,"40.757196721974466","-73.90547672749699","
,  
(40.757196721974466, -73.90547672749699)"
"66459589","2025-10-12T23:09:04.000","2025-10-13T00:59:24.000","NYPD","New York City Police Department","Illegal Parking","Commercial Overnight Parking","Street/Sidewalk","11411","115-18 FRANCIS LEWIS BOULEVARD","FRANCIS LEWIS BOULEVARD","115 AVENUE","115 ROAD","115 AVENUE","115 ROAD","ADDRESS","CAMBRIA HEIGHTS","FRANCIS LEWIS BOULEVARD",,"Closed",,"The Police Department issued a summons in response to the complaint.","2025-10-13T00:59:28.000","12 QUEENS","4110460158","QUEENS","1054252","194082","MOBILE","Unspecified","QUEENS",,,,,,,,"40.69911015290726","-73.74754416646165","
,  
(40.69911015290726, -73.74754416646165)"
"66454140","2025-10-12T23:09:00.000","2025-10-13T00:56:37.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:43.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66454527","2025-10-12T23:08:55.000","2025-10-12T23:32:28.000","NYPD","New York City Police Department","Illegal Parking","Blocked Bike Lane","Street/Sidewalk","11205","888 BEDFORD AVENUE","BEDFORD AVENUE","MYRTLE AVENUE","WILLOUGHBY AVENUE","MYRTLE AVENUE","WILLOUGHBY AVENUE","ADDRESS","BROOKLYN","BEDFORD AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-12T23:32:33.000","03 BROOKLYN","3019140028","BROOKLYN","996428","192207","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.69423220856882","-73.95608442494165","
,  
(40.69423220856882, -73.95608442494165)"
"66452881","2025-10-12T23:08:52.000","2025-10-13T00:56:01.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:09.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66460443","2025-10-12T23:08:51.000",,"NYPD","New York City Police Department","Illegal Parking","Double Parked Blocking Traffic","Street/Sidewalk","10463","3615 KINGSBRIDGE AVENUE","KINGSBRIDGE AVENUE","WEST  236 STREET","WEST  238 STREET","WEST  236 STREET","WEST  238 STREET","ADDRESS","BRONX","KINGSBRIDGE AVENUE",,"In Progress",,,,"08 BRONX","2057660771","BRONX","1011327","261464","MOBILE","Unspecified","BRONX","Car",,,,,,,"40.884290835226615","-73.90207738554734","
,  
(40.884290835226615, -73.90207738554734)"
"66453930","2025-10-12T23:08:40.000","2025-10-13T00:19:13.000","NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","Club/Bar/Restaurant","10307","399 ELLIS STREET","ELLIS STREET","WEIR LANE","MAIN STREET","WEIR LANE","MAIN STREET","ADDRESS","STATEN ISLAND","ELLIS STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2025-10-13T00:19:20.000","03 STATEN ISLAND","5080030105","STATEN ISLAND","914616","126623","PHONE","Unspecified","STATEN ISLAND",,,,,,,,"40.51395272880621","-74.25043315353761","
,  
(40.51395272880621, -74.25043315353761)"
"66459220","2025-10-12T23:08:31.000",,"NYPD","New York City Police Department","Blocked Driveway","No Access","Street/Sidewalk","10462","2249 POWELL AVENUE","POWELL AVENUE","CASTLE HILL AVENUE","HAVEMEYER AVENUE","CASTLE HILL AVENUE","HAVEMEYER AVENUE","ADDRESS","BRONX","POWELL AVENUE",,"In Progress",,,,"09 BRONX","2038200065","BRONX","1025988","242232","PHONE","Unspecified","BRONX",,,,,,,,"40.83144767692053","-73.8491764524232","
,  
(40.83144767692053, -73.8491764524232)"
"66456913","2025-10-12T23:08:27.000",,"NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","11208","184 ETNA STREET","ETNA STREET","RICHMOND STREET","CHESTNUT STREET","RICHMOND STREET","CHESTNUT STREET","ADDRESS","BROOKLYN","ETNA STREET",,"In Progress",,,,"05 BROOKLYN","3041150026","BROOKLYN","1018413","189241","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.68603366963854","-73.87681854478991","
,  
(40.68603366963854, -73.87681854478991)"
"66460455","2025-10-12T23:08:15.000",,"NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","11211","262 SOUTH    1 STREET","SOUTH    1 STREET","HAVEMEYER STREET","MARCY AVENUE","HAVEMEYER STREET","MARCY AVENUE","ADDRESS","BROOKLYN","SOUTH    1 STREET",,"In Progress",,,,"01 BROOKLYN","3024090009","BROOKLYN","996287","198690","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.71202671214866","-73.95658130271556","
,  
(40.71202671214866, -73.95658130271556)"
"66454642","2025-10-12T23:08:11.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Talking","Residential Building/House","10458","2960 DECATUR AVENUE","DECATUR AVENUE","BEDFORD PARK BOULEVARD","EAST  201 STREET","BEDFORD PARK BOULEVARD","EAST  201 STREET","ADDRESS","BRONX","DECATUR AVENUE",,"In Progress",,,,"07 BRONX","2032800007","BRONX","1016421","255658","MOBILE","Unspecified","BRONX",,,,,,,,"40.86833807209636","-73.88368309082192","
,  
(40.86833807209636, -73.88368309082192)"
"66453053","2025-10-12T23:08:05.000","2025-10-12T23:11:35.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11377","30-47 HOBART STREET","HOBART STREET","30 AVENUE","51 STREET","30 AVENUE","51 STREET","ADDRESS","WOODSIDE","HOBART STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-12T23:11:39.000","01 QUEENS","4011110001","QUEENS","1009942","215592","PHONE","Unspecified","QUEENS",,,,,,,,"40.758389392673166","-73.90726179466435","
,  
(40.758389392673166, -73.90726179466435)"
"66459489","2025-10-12T23:08:00.000",,"DEP","Department of Environmental Protection","Water System","Hydrant Leaking (WC1)",,"11208","367 CRESCENT STREET","CRESCENT STREET","WELDON ST","MC KINLEY AVE",,,"ADDRESS","BROOKLYN",,,"Open",,,,"05 BROOKLYN","3041690006","BROOKLYN","1019998","187011","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.679906574603976","-73.87111535232737","
,  
(40.679906574603976, -73.87111535232737)"
"66453661","2025-10-12T23:08:00.000","2025-10-12T23:08:00.000","DEP","Department of Environmental Protection","Water System","Hydrant Running (WC3)",,"10034","65 PARK TERRACE WEST","PARK TERRACE WEST","W 215 ST","W 217 ST",,,"ADDRESS","NEW YORK",,,"Closed",,"The Department of Environmental Protection investigated this complaint and found it to be a temporary condition.","2025-10-12T23:08:00.000","12 MANHATTAN","1022430395","MANHATTAN","1007086","256722","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.87128751176427","-73.9174309045487","
,  
(40.87128751176427, -73.9174309045487)"
"66458260","2025-10-12T23:07:54.000",,"DOHMH","Department of Health and Mental Hygiene","Rodent","Rat Sighting","3+ Family Apt. Building","11221","50 HOWARD AVENUE","HOWARD AVENUE","PUTNAM AVENUE","JEFFERSON AVENUE","PUTNAM AVENUE","JEFFERSON AVENUE","ADDRESS","BROOKLYN","HOWARD AVENUE",,"In Progress",,,,"03 BROOKLYN","3014850042","BROOKLYN","1006213","189553","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.686928718959464","-73.9208070107322","
,  
(40.686928718959464, -73.9208070107322)"
"66456932","2025-10-12T23:07:51.000",,"NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","11373","81-11 PETTIT AVENUE","PETTIT AVENUE","81 STREET","LAYTON STREET","81 STREET","LAYTON STREET","ADDRESS","ELMHURST","PETTIT AVENUE",,"In Progress",,,,"04 QUEENS","4015090017","QUEENS","1016451","210234","MOBILE","Unspecified","QUEENS",,,,,,,,"40.74366173978019","-73.88379249837112","
,  
(40.74366173978019, -73.88379249837112)"
"66459712","2025-10-12T23:07:44.000","2025-10-12T23:21:43.000","NYPD","New York City Police Department","Blocked Driveway","No Access","Street/Sidewalk","10457","1880 VALENTINE AVENUE","VALENTINE AVENUE",,"EAST  178 STREET",,"EAST  178 STREET","ADDRESS","BRONX","VALENTINE AVENUE",,"Closed",,"The Police Department issued a summons in response to the complaint.","2025-10-12T23:21:47.000","05 BRONX","2031420200","BRONX","1011665","248645","PHONE","Unspecified","BRONX",,,,,,,,"40.849105556249455","-73.90090746944351","
,  
(40.849105556249455, -73.90090746944351)"
"66457489","2025-10-12T23:07:40.000","2025-10-13T00:24:25.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10023","21 WEST END AVENUE","WEST END AVENUE","WEST   60 STREET","WEST   61 STREET","WEST   60 STREET","WEST   61 STREET","ADDRESS","NEW YORK","WEST END AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2025-10-13T00:24:31.000","07 MANHATTAN","1011717510","MANHATTAN","987063","220706","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.772462881371915","-73.98984401160628","
,  
(40.772462881371915, -73.98984401160628)"
"66457507","2025-10-12T23:07:32.000","2025-10-12T23:23:28.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11377","51-40 30 AVENUE","30 AVENUE","56 PLACE","57 STREET","56 PLACE","57 STREET","ADDRESS","WOODSIDE","30 AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-12T23:23:32.000","01 QUEENS","4011110001","QUEENS","1010570","216003","ONLINE","Unspecified","QUEENS",,,,,,,,"40.75951563467958","-73.90499334973188","
,  
(40.75951563467958, -73.90499334973188)"
"66456432","2025-10-12T23:07:32.000","2025-10-13T00:56:21.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:33.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66453176","2025-10-12T23:07:31.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","RESIDENTIAL BUILDING","10032","76 ST NICHOLAS PLACE","ST NICHOLAS PLACE",,,,,"ADDRESS","NEW YORK",,,"Open",,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a","2025-10-12T00:00:00.000","09 MANHATTAN","1020540079","MANHATTAN","1000634","241478","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.829461589531974","-73.94079691863257","
,  
(40.829461589531974, -73.94079691863257)"
"66455378","2025-10-12T23:07:28.000","2025-10-13T00:55:49.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:00.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66460786","2025-10-12T23:07:12.000","2025-10-13T01:31:31.000","NYPD","New York City Police Department","Illegal Parking","Commercial Overnight Parking","Street/Sidewalk","11411","117-78 CROSS ISLAND PARKWAY","CROSS ISLAND PARKWAY","235 STREET","118 AVENUE","235 STREET","118 AVENUE","ADDRESS","CAMBRIA HEIGHTS","CROSS ISLAND PARKWAY",,"Closed",,"The Police Department issued a summons in response to the complaint.","2025-10-13T01:31:34.000","13 QUEENS",,"QUEENS","1059912","190698","MOBILE","Unspecified","QUEENS",,,,,,,,"40.689775319062505","-73.72717003003862","
,  
(40.689775319062505, -73.72717003003862)"
"66457295","2025-10-12T23:07:05.000","2025-10-13T01:22:11.000","NYPD","New York City Police Department","Noise - Vehicle","Engine Idling","Street/Sidewalk","11214","8022 21 AVENUE","21 AVENUE","80 STREET","81 STREET","80 STREET","81 STREET","ADDRESS","BROOKLYN","21 AVENUE",,"Closed",,"The Police Department responded and upon arrival those responsible for the condition were gone.","2025-10-13T01:22:14.000","11 BROOKLYN","3062870047","BROOKLYN","986275","160244","MOBILE","Unspecified","BROOKLYN","Car",,,,,,,"40.60650887259836","-73.99270716168533","
,  
(40.60650887259836, -73.99270716168533)"
"66461311","2025-10-12T23:06:42.000","2025-10-12T23:33:00.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11205","144 SPENCER STREET","SPENCER STREET","MYRTLE AVENUE","WILLOUGHBY AVENUE","MYRTLE AVENUE","WILLOUGHBY AVENUE","ADDRESS","BROOKLYN","SPENCER STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-12T23:33:05.000","03 BROOKLYN","3017500024","BROOKLYN","996701","192175","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.69414399612075","-73.95510000799341","
,  
(40.69414399612075, -73.95510000799341)"
"66457753","2025-10-12T23:06:38.000","2025-10-12T23:08:42.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11377","30-81 54 STREET","54 STREET","51 STREET","31 AVENUE","51 STREET","31 AVENUE","ADDRESS","WOODSIDE","54 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-12T23:08:46.000","01 QUEENS","4011110001","QUEENS","1009894","215256","MOBILE","Unspecified","QUEENS",,,,,,,,"40.757467298375104","-73.90743633760458","
,  
(40.757467298375104, -73.90743633760458)"
"66454276","2025-10-12T23:06:35.000","2025-10-12T23:33:28.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11205","681 MYRTLE AVENUE","MYRTLE AVENUE","BEDFORD AVENUE","SPENCER STREET","BEDFORD AVENUE","SPENCER STREET","ADDRESS","BROOKLYN","MYRTLE AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-12T23:33:33.000","03 BROOKLYN","3017340045","BROOKLYN","996451","192342","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.694602720561015","-73.9560012392048","
,  
(40.694602720561015, -73.9560012392048)"
"66457229","2025-10-12T23:06:30.000","2025-10-13T00:25:04.000","NYPD","New York City Police Department","Illegal Parking","Double Parked Blocking Traffic","Street/Sidewalk","10460","637 VAN NEST AVENUE","VAN NEST AVENUE","FILLMORE STREET","UNIONPORT ROAD","FILLMORE STREET","UNIONPORT ROAD","ADDRESS","BRONX","VAN NEST AVENUE",,"Closed",,"The Police Department responded and upon arrival those responsible for the condition were gone.","2025-10-13T00:25:11.000","11 BRONX","2040300033","BRONX","1021048","246475","ONLINE","Unspecified","BRONX","Car",,,,,,,"40.84311543244127","-73.86700422326349","
,  
(40.84311543244127, -73.86700422326349)"
"66459541","2025-10-12T23:06:27.000","2025-10-12T23:21:11.000","NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","11205","81 NORTH PORTLAND AVENUE","NORTH PORTLAND AVENUE","PARK AVENUE","AUBURN PLACE","PARK AVENUE","AUBURN PLACE","ADDRESS","BROOKLYN","NORTH PORTLAND AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-12T23:21:14.000","02 BROOKLYN","3020410001","BROOKLYN","990841","192624","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.69538270128887","-73.97623152066696","
,  
(40.69538270128887, -73.97623152066696)"
"66454602","2025-10-12T23:06:20.000",,"NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","10463","3815 PUTNAM AVENUE WEST","PUTNAM AVENUE WEST","WEST  238 STREET","WEST  239 STREET","WEST  238 STREET","WEST  239 STREET","ADDRESS","BRONX","PUTNAM AVENUE WEST",,"In Progress",,,,"08 BRONX","2032710125","BRONX","1012251","261637","MOBILE","Unspecified","BRONX",,,,,,,,"40.88476278238543","-73.89873506548597","
,  
(40.88476278238543, -73.89873506548597)"
